id,temperature,temp_delta_c,humidity,weight,bee_activity,pressure,voc_ppm,acoustic_hz,ir_entrance_in,ir_entrance_out,pir_motion,battery_v,solar_w,hour_of_day,season_code,health_score,health_status,disease_risk,estimated_harvest_kg
212,34.8,4.5,63.9,41.93,0.23,1014.0,71.5,214.6,4,7,0,4.09,0.0,6,1,97,0,0.07,19.8
213,28.05,5.6,82.2,29.84,0.42,1017.5,165.3,427.9,13,3,1,3.32,3.2,13,2,62,2,0.54,10.0
214,34.69,7.1,75.8,29.83,0.66,1018.9,136.9,346.4,3,0,0,3.84,0.0,3,1,78,1,0.21,10.5
215,39.27,10.4,39.9,24.49,0.5,1011.4,220.3,528.7,11,9,1,3.59,3.1,14,1,46,2,0.51,5.5
216,34.16,4.0,59.3,43.13,0.23,999.7,61.9,215.4,4,4,0,4.12,0.0,4,1,97,0,0.04,20.8
217,35.14,6.2,61.8,38.88,0.28,1016.1,65.4,215.6,10,13,0,4.05,0.0,22,2,92,0,0.05,17.4
218,42.95,7.1,93.4,20.71,0.17,998.6,336.9,758.0,9,61,1,3.32,1.9,16,3,29,3,0.86,2.1
219,34.51,3.8,61.3,31.81,0.88,1016.6,43.3,232.8,60,63,0,4.09,6.4,16,2,91,0,0.08,12.7
220,31.31,0.4,41.7,21.54,0.36,1011.8,203.5,534.3,0,23,0,3.33,0.0,21,3,53,2,0.49,2.9
221,34.43,5.0,60.3,30.13,0.23,1010.1,44.2,223.6,3,6,0,4.08,0.0,7,2,89,0,0.02,10.0
222,33.35,-0.4,48.4,34.45,0.67,998.3,138.4,295.6,34,23,0,3.6,4.2,9,2,81,1,0.27,14.6
223,33.81,5.2,62.8,46.46,0.92,1002.4,54.2,243.1,59,57,0,3.96,0.0,17,1,96,0,0.08,26.5
224,34.05,4.1,65.4,44.18,0.24,1005.9,68.4,239.8,10,12,0,3.9,0.0,19,2,97,0,0.03,21.7
225,34.67,5.7,66.7,33.35,0.26,1003.3,44.3,225.8,6,10,0,4.16,0.0,4,1,93,0,0.03,12.7
226,34.3,2.9,63.8,47.04,0.26,1001.4,44.9,226.8,9,9,0,4.05,0.0,23,3,92,0,0.02,24.2
227,35.04,6.0,56.0,30.69,1.0,1019.5,33.4,210.7,72,77,0,4.02,0.0,17,1,96,0,0.11,11.9
228,32.71,0.6,76.9,25.27,0.55,1001.4,123.3,184.0,52,53,1,3.58,0.0,17,3,75,1,0.44,6.2
229,34.59,4.5,66.3,34.81,0.21,1017.0,36.6,235.6,7,2,0,3.94,0.0,5,1,91,0,0.01,13.8
230,37.14,6.8,79.1,25.79,0.39,1007.0,256.8,508.7,13,9,0,3.41,2.6,12,3,47,2,0.72,6.5
231,35.01,5.6,61.3,39.68,0.23,1015.2,51.7,231.1,10,7,0,3.91,0.0,7,3,90,0,0.03,17.9
232,34.26,4.2,56.5,48.33,0.18,1019.4,60.4,226.8,4,9,0,4.02,0.0,3,1,98,0,0.03,24.9
233,35.09,6.4,61.7,48.07,0.25,1017.9,48.2,243.9,2,7,0,4.03,0.0,4,0,95,0,0.06,25.0
234,35.94,3.3,74.6,32.27,0.51,1012.5,102.2,190.3,3,7,0,3.54,0.0,19,1,83,1,0.25,12.3
235,40.07,3.1,86.3,26.49,0.38,1009.6,169.3,512.3,0,23,0,3.31,0.0,5,3,52,2,0.62,7.1
236,34.84,6.8,64.9,40.5,0.72,1015.8,61.4,213.4,48,47,0,3.91,8.3,12,2,91,0,0.05,20.2
237,34.33,5.2,57.7,39.37,0.18,1014.3,66.2,224.3,3,0,0,4.0,0.0,0,0,97,0,0.07,17.5
238,34.58,5.7,57.3,37.58,0.27,1016.8,55.2,226.9,6,10,0,4.12,0.0,6,3,99,0,0.08,16.3
239,34.36,4.7,59.4,38.56,0.17,999.5,54.8,234.4,2,-1,0,4.11,0.0,5,0,97,0,0.06,16.8
240,33.85,5.9,60.0,45.66,0.28,1018.4,74.3,231.5,10,9,0,4.11,0.0,7,2,95,0,0.08,23.1
241,34.9,5.3,61.6,37.91,1.0,1012.1,61.4,231.5,83,78,0,3.83,5.0,16,2,98,0,0.05,18.7
242,32.33,1.8,70.8,32.49,0.5,1010.1,138.9,190.4,37,29,0,3.7,2.3,16,0,73,1,0.3,12.5
243,40.07,10.4,40.2,27.7,0.44,1004.2,229.4,555.2,23,33,0,3.44,2.1,10,0,45,2,0.64,8.2
244,33.1,5.4,77.6,25.3,0.63,1011.8,118.6,363.2,35,29,0,3.53,5.7,12,1,81,1,0.32,6.4
245,34.08,4.1,64.6,48.4,0.19,998.2,69.3,217.2,5,3,0,3.85,0.0,5,1,98,0,0.02,25.0
246,29.26,-7.7,42.9,22.8,0.31,998.8,217.5,458.5,10,22,0,3.32,0.0,17,0,60,2,0.7,3.9
247,38.6,9.1,83.7,23.79,0.28,1012.7,191.6,421.2,26,19,0,3.56,1.2,11,3,53,2,0.55,4.7
248,34.09,3.9,64.1,33.96,0.84,1018.6,46.8,239.9,57,59,0,3.89,4.0,11,1,91,0,0.04,14.6
249,38.66,13.3,82.6,23.0,0.39,1004.1,173.4,545.1,2,13,0,3.42,0.0,6,1,46,2,0.67,4.1
250,34.27,3.7,59.7,30.44,0.19,1010.9,55.2,242.6,6,6,0,4.17,0.0,20,0,97,0,0.03,10.1
251,34.51,4.2,65.1,40.2,1.0,1018.4,50.1,212.7,79,78,0,4.04,8.6,9,2,97,0,0.06,20.9
252,34.12,4.4,59.1,49.53,0.27,1002.4,43.1,219.4,8,7,0,4.08,0.0,2,0,95,0,0.07,26.3
253,35.18,8.4,51.3,36.3,0.6,1012.8,90.2,290.3,0,14,1,3.64,0.0,0,1,72,1,0.39,16.1
254,34.15,2.4,58.7,30.77,0.15,1011.2,58.2,214.6,4,-1,0,4.13,0.0,2,3,96,0,0.06,10.3
255,34.44,5.4,64.7,50.0,0.27,1005.3,69.5,225.2,10,9,0,3.83,0.0,4,1,94,0,0.04,26.7
256,34.46,5.7,55.1,30.2,0.25,1019.2,71.5,243.1,9,8,0,3.89,0.0,0,1,93,0,0.01,10.1
257,34.8,3.8,63.4,43.76,0.72,1017.4,67.3,217.7,45,46,0,4.03,7.3,13,3,98,0,0.04,23.2
258,29.16,0.2,84.8,20.19,0.26,998.2,187.2,507.2,11,11,0,3.36,0.9,13,1,67,2,0.55,1.7
259,34.1,3.0,60.5,45.33,0.2,999.7,65.4,227.4,7,9,0,4.09,0.0,2,1,92,0,0.03,22.5
260,34.98,4.9,65.6,38.47,1.0,1021.6,67.3,214.3,89,87,0,4.18,4.6,15,1,89,0,0.09,19.3
261,33.5,4.9,74.3,32.94,0.5,1002.0,87.7,195.6,36,36,0,3.8,2.1,15,3,83,1,0.23,12.9
262,34.14,5.9,67.6,33.41,1.0,1006.5,56.1,234.2,84,88,0,3.99,7.3,8,0,98,0,0.05,14.4
263,34.13,4.3,67.8,30.47,0.24,1005.1,65.5,236.5,9,7,0,3.9,0.0,4,0,99,0,0.01,10.3
264,34.06,3.0,59.5,31.52,0.22,1010.1,63.0,219.6,10,7,0,3.9,0.0,22,3,88,0,0.05,11.1
265,38.27,11.1,81.5,25.24,0.37,1000.3,166.3,555.4,3,-5,0,3.48,0.0,23,1,65,2,0.57,6.0
266,35.11,6.1,57.3,30.7,0.2,1006.8,31.4,213.7,5,1,0,3.99,0.0,21,0,97,0,0.08,10.4
267,35.09,6.9,63.5,31.34,0.3,1012.8,71.8,239.1,9,14,0,3.96,0.0,19,0,99,0,0.05,11.1
268,36.01,3.9,70.2,26.7,0.63,1011.8,118.8,303.1,44,35,0,3.83,3.8,16,0,73,1,0.34,7.6
269,34.05,4.7,75.9,30.2,0.55,1013.2,120.7,199.7,4,8,0,3.85,0.0,21,3,81,1,0.28,10.6
270,34.7,8.6,75.7,29.56,0.65,1021.6,145.2,376.2,3,18,0,3.71,0.0,23,2,79,1,0.33,10.2
271,34.95,3.4,64.0,50.37,0.27,1004.0,42.4,229.4,10,14,0,3.94,0.0,6,2,93,0,0.03,27.0
272,34.36,6.3,66.9,33.8,1.0,1017.4,63.0,235.3,90,92,0,4.02,8.5,8,2,92,0,0.08,14.8
273,36.42,7.8,76.8,33.14,0.61,1011.6,113.2,183.6,34,42,1,3.77,2.9,12,0,71,1,0.28,13.3
274,34.74,6.5,68.0,31.98,1.0,1007.6,73.7,236.3,76,79,0,3.86,5.3,10,1,99,0,0.06,13.1
275,34.88,5.8,56.7,44.35,0.24,1008.3,36.1,229.6,9,10,0,4.08,0.0,2,3,89,0,0.04,21.9
276,34.38,6.2,59.7,33.72,0.15,1017.6,38.6,222.1,2,1,0,4.11,0.0,21,0,95,0,0.08,12.8
277,34.82,3.8,56.1,30.3,0.21,1003.1,63.3,218.5,4,3,0,3.97,0.0,6,2,91,0,0.01,10.1
278,34.67,4.2,67.9,49.93,0.98,999.3,61.3,233.4,64,68,0,3.82,0.0,17,2,99,0,0.03,30.0
279,34.72,6.3,63.6,36.43,0.19,1005.6,71.1,222.6,3,-2,0,4.17,0.0,20,0,99,0,0.07,15.1
280,34.5,4.0,61.0,36.71,0.23,1003.7,71.7,210.8,5,8,0,3.81,0.0,19,0,93,0,0.09,15.4
281,40.08,4.1,42.3,21.52,0.47,1014.5,162.9,497.7,13,7,0,3.33,1.8,16,2,64,2,0.74,2.9
282,34.4,2.8,59.1,44.35,0.75,1008.3,57.2,225.7,48,46,0,3.88,4.3,13,1,96,0,0.09,23.9
283,34.58,2.9,67.3,46.84,0.21,1004.6,35.3,221.1,4,-1,0,3.96,0.0,4,1,98,0,0.06,23.8
284,33.84,2.4,67.8,35.11,0.26,1009.3,57.8,231.2,5,9,0,4.06,0.0,6,0,96,0,0.06,14.2
285,34.34,6.0,61.2,50.36,0.26,1020.3,37.4,217.9,8,3,0,4.06,0.0,20,2,91,0,0.03,27.0
286,36.16,6.6,48.8,32.56,0.65,1017.8,135.5,204.7,40,37,0,3.68,5.4,14,3,73,1,0.4,12.9
287,34.35,5.2,64.6,36.41,0.15,1020.1,55.1,228.1,2,0,0,4.11,0.0,1,1,94,0,0.06,15.0
288,34.7,3.2,56.2,38.65,0.24,1000.2,52.5,216.3,10,7,1,3.97,0.0,22,1,91,0,0.11,17.1
289,32.59,5.3,72.5,37.3,0.55,1001.5,108.6,191.5,52,56,0,3.77,5.6,10,1,74,1,0.34,16.9
290,34.23,4.0,65.0,51.13,0.12,998.1,50.1,231.9,3,0,0,3.8,0.0,22,0,95,0,0.06,26.9
291,34.72,4.1,60.9,49.41,0.62,998.9,49.9,231.0,40,38,0,4.11,4.6,15,1,88,0,0.03,27.9
292,33.92,3.6,56.4,44.54,0.27,1020.4,74.7,215.6,6,10,0,4.01,0.0,1,2,99,0,0.12,22.1
293,35.06,4.3,65.7,40.36,0.14,1012.7,64.1,239.5,3,2,0,3.93,0.0,2,2,91,0,0.06,18.2
294,34.76,3.9,67.1,41.56,0.28,1009.9,74.4,220.1,7,6,0,3.85,0.0,3,0,96,0,0.07,19.7
295,36.7,5.2,68.2,29.8,0.54,1004.1,125.7,364.8,4,2,0,3.72,0.0,5,1,76,1,0.2,10.2
296,34.57,4.7,65.0,43.55,0.23,1009.4,35.1,221.7,8,12,0,3.93,0.0,2,2,98,0,0.05,21.2
297,34.68,4.4,66.6,48.37,0.2,1006.0,54.2,221.7,8,3,0,3.92,0.0,1,1,91,0,0.07,25.0
298,22.19,0.3,30.6,18.17,0.2,1019.0,396.4,681.3,6,53,0,3.25,0.6,11,0,25,3,0.79,0.0
299,30.1,3.1,82.1,25.06,0.45,1005.9,163.7,448.3,7,15,0,3.35,1.7,11,3,61,2,0.61,6.0
300,33.85,2.8,60.0,45.12,0.2,1015.9,68.9,214.1,6,1,0,3.98,0.0,3,1,96,0,0.02,22.3
301,33.01,2.6,70.9,26.2,0.48,1004.5,119.6,200.1,2,-9,0,3.7,0.0,0,2,81,1,0.23,7.0
302,34.04,5.3,59.0,30.64,0.2,1012.3,70.2,228.9,2,-1,0,3.95,0.0,22,2,94,0,0.02,10.3
303,33.5,3.7,51.4,25.85,0.67,1020.7,128.6,209.2,3,6,0,3.66,0.0,18,3,84,1,0.31,6.9
304,30.8,-0.4,86.7,24.75,0.34,1010.2,248.2,483.5,0,-16,0,3.35,0.0,4,2,64,2,0.69,5.6
305,34.71,5.0,65.3,43.66,0.97,1021.5,54.0,224.0,66,64,0,3.95,5.4,12,0,97,0,0.1,24.1
306,34.13,5.8,63.6,43.03,0.23,1000.6,33.5,242.6,9,5,0,4.11,0.0,18,2,94,0,0.03,20.7
307,34.7,4.0,55.8,44.54,0.15,1005.6,39.8,214.9,2,-1,0,4.03,0.0,19,3,91,0,0.06,21.7
308,39.51,4.4,43.9,28.53,0.27,1006.6,218.3,505.6,3,-9,0,3.59,0.0,18,2,62,2,0.48,8.7
309,34.78,6.2,60.1,41.99,0.97,1021.9,44.3,223.4,64,65,0,3.87,5.6,9,0,94,0,0.11,22.5
310,33.9,2.2,55.2,31.86,0.25,1013.0,62.5,227.0,8,5,0,3.97,0.0,21,1,97,0,0.1,11.4
311,34.43,4.1,59.6,48.63,1.0,1014.9,38.4,231.2,76,78,0,3.96,6.5,14,3,88,0,0.05,28.9
312,26.38,-7.5,32.7,17.66,0.15,1017.2,382.6,614.3,8,40,1,3.22,1.3,3,3,33,3,0.91,0.0
313,37.04,4.9,88.0,22.89,0.26,1011.9,217.4,466.4,16,14,0,3.52,3.0,9,0,46,2,0.63,3.9
314,33.4,0.1,45.2,25.86,0.53,1015.7,116.5,287.7,2,-5,0,3.5,0.0,18,0,75,1,0.23,6.7
315,34.05,3.0,65.2,37.54,0.2,1007.9,40.6,216.3,10,5,0,4.15,0.0,21,3,95,0,0.03,16.1
316,35.48,4.0,73.8,26.35,0.56,1007.4,139.7,306.4,27,13,0,3.76,4.8,12,1,82,1,0.33,7.2
317,34.41,3.0,58.8,45.02,0.87,1006.0,65.9,223.4,60,63,0,4.04,8.8,8,1,98,0,0.06,25.0
318,34.62,3.3,61.0,46.95,1.0,998.3,60.4,218.5,83,87,0,4.18,5.2,8,0,88,0,0.01,27.3
319,33.69,0.8,47.3,36.52,0.51,1001.1,87.2,181.7,4,10,0,3.54,0.0,3,0,72,1,0.44,16.1
320,37.89,3.5,88.3,26.92,0.42,1007.2,223.9,549.2,2,9,0,3.38,0.0,21,1,53,2,0.69,7.5
321,34.94,3.2,57.3,38.64,0.84,1015.2,33.1,244.3,52,56,0,4.01,5.9,10,0,89,0,0.08,18.9
322,34.6,4.3,58.3,44.09,0.27,1010.4,50.1,241.4,4,9,0,3.9,0.0,3,0,94,0,0.09,21.8
323,34.98,5.8,65.2,50.99,0.69,999.3,65.3,228.9,40,41,0,4.02,8.6,15,3,98,0,0.05,29.6
324,34.99,3.4,59.4,34.47,0.26,1013.1,67.9,236.6,6,11,0,4.05,0.0,20,0,94,0,0.04,13.7
325,34.69,2.8,64.6,35.25,1.0,998.4,36.3,216.8,86,90,0,4.04,6.2,11,3,95,0,0.12,16.2
326,34.81,6.2,60.3,50.68,1.0,1013.7,39.5,232.9,73,75,0,4.08,4.8,10,0,99,0,0.02,30.9
327,34.71,5.8,55.2,40.04,1.0,1017.3,58.5,241.7,92,88,0,4.11,4.1,15,0,97,0,0.06,20.7
328,39.37,11.5,88.7,27.64,0.4,1002.0,217.6,439.2,30,23,0,3.34,1.0,13,2,67,2,0.59,8.1
329,34.91,4.1,63.2,30.14,0.21,1017.0,46.9,215.5,9,5,0,4.05,0.0,7,0,94,0,0.11,9.9
330,34.7,6.7,61.8,43.12,1.0,1003.7,48.5,242.8,79,74,0,3.83,8.0,15,1,94,0,0.04,23.7
331,36.14,4.7,49.6,25.58,0.49,999.0,115.2,186.2,0,-9,0,3.82,0.0,3,0,75,1,0.32,6.4
332,34.41,6.1,59.3,46.29,0.19,1003.6,66.2,236.5,2,-2,0,4.1,0.0,20,2,89,0,0.06,23.3
333,34.85,3.2,66.7,35.22,0.79,1001.5,40.4,213.9,54,50,0,4.14,3.9,14,2,88,0,0.07,15.6
334,34.32,4.5,61.0,37.39,0.17,1002.1,38.7,222.6,6,4,0,3.91,0.0,19,3,95,0,0.02,15.8
335,39.76,6.1,84.7,24.12,0.38,1015.7,177.0,555.8,12,-3,0,3.36,2.2,10,1,45,2,0.6,5.1
336,34.61,5.0,66.6,51.56,0.14,1017.4,56.6,215.2,2,3,0,4.09,0.0,7,1,96,0,0.01,27.4
337,34.14,3.3,62.3,37.88,0.17,1018.6,30.6,235.6,5,2,0,3.81,0.0,22,0,90,0,0.08,16.2
338,22.83,-12.6,26.7,20.02,0.06,1012.7,400.7,694.2,11,30,0,3.12,0.1,23,0,20,3,0.87,1.5
339,32.39,1.9,51.6,29.36,0.58,1016.6,88.6,200.2,0,-12,1,3.63,0.0,18,1,72,1,0.36,9.9
340,33.96,4.6,61.2,37.05,0.24,1009.7,72.3,230.3,5,3,0,3.96,0.0,4,2,93,0,0.02,15.8
341,34.54,4.9,65.7,50.8,1.0,1002.3,70.5,225.8,63,68,0,3.82,8.4,16,0,89,0,0.06,31.0
342,33.96,3.4,56.9,39.16,0.19,1005.0,36.8,217.1,2,1,0,3.98,0.0,2,0,99,0,0.06,17.4
343,31.79,-4.6,82.5,25.93,0.42,1005.4,194.3,510.4,2,13,0,3.43,0.0,2,0,49,2,0.56,6.7
344,35.16,4.0,65.0,43.61,0.96,1001.9,32.1,222.4,69,66,0,3.87,4.5,8,1,98,0,0.09,24.0
345,24.65,-12.2,89.6,16.61,0.14,1020.7,376.1,703.1,5,48,1,3.11,1.8,3,0,27,3,0.86,0.0
346,34.83,5.4,67.7,51.33,1.0,1000.7,44.9,234.7,70,69,0,4.05,7.9,10,1,95,0,0.09,31.5
347,34.57,5.8,59.0,32.03,0.96,1000.0,48.1,239.4,68,68,0,4.02,4.7,15,0,92,0,0.11,13.1
348,24.94,-14.3,29.6,19.01,0.12,1000.1,278.4,703.4,6,48,1,3.0,0.7,14,0,26,3,0.84,0.7
349,33.99,7.5,69.6,35.7,0.61,1021.0,132.3,201.9,3,-8,0,3.61,0.0,23,3,80,1,0.45,15.6
350,34.69,5.5,58.6,34.38,1.0,1011.4,37.9,226.2,76,73,0,3.99,8.0,12,0,97,0,0.04,15.4
351,33.8,2.7,58.4,44.38,1.0,1009.8,73.0,239.2,70,66,0,3.99,7.3,14,1,89,0,0.04,24.9
352,34.59,4.8,66.3,41.28,0.2,1014.6,58.3,226.7,3,3,0,3.86,0.0,2,2,93,0,0.02,19.2
353,34.31,4.1,63.3,44.06,0.85,1018.9,73.0,211.7,58,61,0,4.04,7.7,11,1,90,0,0.08,24.0
354,34.78,6.4,59.7,33.01,0.15,1001.7,54.0,222.3,4,-1,0,3.96,0.0,21,2,90,0,0.11,12.2
355,34.68,3.2,53.6,30.45,0.47,1001.3,140.0,201.1,0,-2,0,3.82,0.0,7,1,79,1,0.32,10.7
356,34.23,5.9,64.7,45.14,1.0,1016.6,35.3,214.5,84,81,0,4.17,5.8,14,2,89,0,0.09,25.6
357,33.85,5.2,63.6,31.46,0.84,1006.4,56.7,226.4,56,51,0,4.1,8.6,13,0,91,0,0.03,12.3
358,40.32,2.9,79.8,25.7,0.27,1002.1,210.1,522.0,1,13,0,3.3,0.0,2,1,51,2,0.54,6.3
359,23.28,0.6,31.4,15.27,0.11,1000.6,325.0,685.6,7,43,1,3.07,0.5,17,0,22,3,0.8,0.0
360,35.38,7.9,68.4,28.37,0.71,999.7,106.3,308.4,4,12,0,3.69,0.0,4,3,83,1,0.27,9.2
361,35.2,6.9,61.4,31.87,1.0,1021.4,34.7,225.3,82,87,0,4.02,4.1,15,2,90,0,0.11,13.0
362,35.19,3.2,56.6,43.06,0.91,1010.3,67.7,235.4,57,61,0,4.16,5.5,10,1,94,0,0.08,23.3
363,34.15,5.5,61.5,48.27,0.16,1012.9,58.3,214.7,3,-2,1,3.87,0.0,4,3,93,0,0.08,24.8
364,34.5,5.4,72.7,35.33,0.6,1005.5,104.1,330.5,4,-1,1,3.77,0.0,3,0,73,1,0.45,15.2
365,33.85,3.7,62.2,40.81,1.0,1010.9,68.7,220.6,85,82,0,3.99,4.1,12,3,98,0,0.08,21.5
366,34.02,4.6,55.7,44.88,1.0,1015.8,41.9,230.7,64,68,0,3.82,6.7,15,3,93,0,0.02,25.3
367,34.4,5.0,67.9,35.16,0.18,998.5,48.5,212.0,5,3,0,4.06,0.0,0,2,89,0,0.11,14.0
368,35.01,4.2,62.4,42.94,1.0,1002.9,70.6,219.3,84,86,0,3.95,6.6,10,0,89,0,0.1,23.5
369,34.22,3.7,67.6,48.49,1.0,1021.0,39.1,232.2,90,86,0,3.82,9.0,15,2,91,0,0.05,28.8
370,34.18,4.5,62.4,44.33,0.19,1004.0,53.9,224.9,7,3,0,3.96,0.0,22,0,91,0,0.07,21.6
371,34.63,4.4,50.7,37.12,0.59,1006.7,118.6,329.9,49,42,0,3.77,3.2,16,3,71,1,0.34,16.8
372,34.76,5.9,58.9,34.48,0.21,1003.7,49.6,221.2,3,8,0,4.05,0.0,4,1,97,0,0.04,13.5
373,34.92,4.3,59.0,49.92,0.25,1002.2,51.8,244.7,8,13,0,3.81,0.0,4,1,92,0,0.1,26.6
374,32.27,1.7,47.8,33.2,0.47,1010.0,104.4,375.5,2,8,0,3.75,0.0,1,3,73,1,0.24,13.1
375,33.93,4.9,62.8,50.58,0.21,1012.1,64.8,221.0,8,6,0,3.88,0.0,3,2,94,0,0.04,26.9
376,32.54,1.0,72.7,30.65,0.55,1016.9,101.0,358.4,29,25,0,3.73,5.5,15,2,71,1,0.21,11.0
377,34.23,5.0,67.5,49.07,0.24,1020.5,46.3,238.4,3,6,0,4.15,0.0,7,2,92,0,0.05,25.8
378,35.05,4.1,66.9,36.03,0.18,1019.0,58.4,240.8,8,3,0,3.99,0.0,7,2,93,0,0.09,14.7
379,34.43,6.8,74.0,24.73,0.62,1005.3,137.9,193.6,0,9,0,3.78,0.0,3,1,82,1,0.23,5.8
380,34.15,5.4,64.3,45.09,0.25,1012.2,64.5,232.7,4,8,0,3.98,0.0,18,0,92,0,0.09,22.5
381,34.38,5.6,57.4,30.46,1.0,1014.8,69.4,243.1,76,74,0,4.03,4.8,10,2,95,0,0.02,11.6
382,34.4,5.5,58.4,45.81,0.15,1002.9,34.0,222.9,3,-2,0,3.97,0.0,5,0,89,0,0.08,22.7
383,33.83,4.8,70.1,26.53,0.66,1014.4,99.0,201.8,32,30,1,3.84,2.2,8,2,77,1,0.31,7.5
384,33.99,4.1,59.2,45.59,1.0,1006.5,61.2,234.0,85,86,0,3.84,3.8,14,0,91,0,0.05,26.0
385,34.51,6.0,60.0,30.9,0.19,1005.6,74.0,233.5,4,7,0,3.99,0.0,19,0,95,0,0.05,10.5
386,33.96,3.9,55.6,46.45,1.0,1008.5,35.8,240.5,93,92,0,4.13,6.9,16,3,92,0,0.09,26.8
387,34.36,0.4,50.0,24.76,0.5,1020.3,145.0,193.2,1,-10,0,3.56,0.0,5,2,73,1,0.32,5.7
388,34.79,4.5,61.3,37.69,0.15,1013.9,52.2,239.6,4,0,0,4.12,0.0,1,3,92,0,0.09,16.0
389,34.6,3.3,60.4,30.57,0.21,1001.7,33.5,236.9,3,3,0,3.95,0.0,6,0,89,0,0.07,10.3
390,38.59,3.8,40.3,29.47,0.5,1004.8,160.6,555.8,3,3,0,3.54,0.0,2,3,46,2,0.51,9.9
391,34.64,6.0,56.2,30.45,0.2,1005.2,41.5,218.4,8,4,0,3.95,0.0,1,0,98,0,0.08,10.2
392,38.26,9.5,82.0,22.68,0.4,999.0,180.0,482.4,17,27,1,3.43,1.8,13,2,65,2,0.53,3.9
393,35.11,4.9,53.4,25.11,0.67,1005.1,119.3,182.5,49,47,0,3.84,4.4,10,3,77,1,0.28,6.2
394,38.79,3.3,83.1,25.86,0.44,999.1,232.0,533.8,2,-2,1,3.52,0.0,1,0,50,2,0.6,6.6
395,34.81,6.8,64.8,34.64,0.85,1000.8,50.2,238.3,61,58,0,3.9,7.2,13,2,88,0,0.06,15.2
396,34.37,6.0,63.6,47.89,0.26,1001.2,63.5,235.4,6,10,0,4.17,0.0,5,3,92,0,0.08,24.9
397,37.66,3.9,83.3,23.01,0.37,1008.7,174.5,453.8,1,-14,0,3.31,0.0,6,0,49,2,0.52,4.1
398,34.43,4.0,58.2,37.34,0.89,1011.3,43.3,239.0,65,60,0,3.96,5.8,15,3,97,0,0.06,17.9
399,34.48,4.8,62.7,35.1,1.0,1009.4,57.5,233.8,92,94,1,4.02,6.5,9,0,98,0,0.04,16.1
400,34.41,5.9,57.1,41.17,1.0,1005.0,62.7,226.4,68,66,0,4.15,8.2,15,2,95,0,0.09,21.8
401,42.18,4.7,32.2,15.98,0.18,1020.6,390.0,744.2,9,56,0,3.05,0.4,22,3,15,3,0.9,0.0
402,34.58,6.1,68.0,33.84,1.0,1003.4,46.1,219.1,83,80,0,4.11,5.4,15,2,91,0,0.02,14.9
403,35.69,3.4,50.0,25.46,0.46,1012.6,143.3,206.2,58,64,0,3.78,5.8,8,2,73,1,0.39,6.3
404,34.03,5.5,56.5,46.76,0.24,1002.8,39.2,222.7,6,8,0,3.86,0.0,3,0,90,0,0.05,23.9
405,34.93,5.2,59.4,37.93,0.96,1007.8,52.7,213.0,63,64,0,4.09,5.8,13,0,94,0,0.04,18.6
406,26.62,-15.0,29.7,17.04,0.12,1017.2,280.4,627.8,6,51,1,3.32,0.3,14,2,32,3,0.89,0.0
407,35.04,3.4,64.1,30.17,0.88,1013.0,69.3,235.3,60,60,0,4.15,7.4,16,2,91,0,0.06,11.2
408,36.26,6.2,48.6,34.15,0.65,1005.5,97.8,283.7,2,-1,0,3.85,0.0,19,3,72,1,0.27,14.3
409,35.05,4.0,62.0,51.71,0.85,1020.6,41.6,239.1,59,60,0,3.94,6.9,10,1,88,0,0.05,31.1
410,33.81,2.7,59.4,45.72,1.0,1015.2,40.6,236.1,77,81,0,4.12,4.8,14,2,98,0,0.04,26.1
411,34.49,6.8,71.3,33.96,0.67,999.9,122.9,190.8,0,-11,1,3.52,0.0,21,1,85,1,0.42,14.2
412,34.53,6.0,60.1,45.16,0.31,1015.1,41.9,227.5,8,10,0,3.96,0.0,21,3,96,0,0.03,22.8
413,34.19,5.8,69.6,25.69,0.6,1009.7,121.3,183.6,3,-9,1,3.55,0.0,4,0,81,1,0.29,6.7
414,34.02,0.8,47.7,31.67,0.47,1016.8,103.4,354.0,0,-12,1,3.67,0.0,4,1,84,1,0.28,11.7
415,34.42,2.5,72.5,32.73,0.55,1013.5,114.2,189.8,59,65,0,3.62,1.2,15,1,84,1,0.37,12.8
416,34.91,3.9,64.2,34.23,0.26,1010.1,55.2,214.3,10,6,0,3.82,0.0,5,0,91,0,0.07,13.4
417,34.55,5.8,47.5,25.19,0.59,1002.3,98.4,205.2,4,3,0,3.71,0.0,0,0,70,1,0.32,6.2
418,33.93,5.2,67.7,46.9,0.16,1015.1,54.4,220.0,4,3,0,4.06,0.0,0,2,93,0,0.02,23.6
419,34.0,4.9,66.6,34.46,0.73,1005.6,41.6,243.0,47,42,0,3.99,7.6,9,3,89,0,0.05,14.8
420,33.84,4.0,63.2,44.85,1.0,1018.3,71.1,210.7,75,79,0,4.1,0.0,17,3,94,0,0.04,25.3
421,32.68,-0.8,69.7,24.59,0.67,1009.6,100.9,208.8,55,54,0,3.72,4.3,16,1,71,1,0.24,5.8
422,29.41,4.0,84.4,20.9,0.42,1010.1,211.0,426.4,0,-1,0,3.52,0.0,19,2,58,2,0.75,2.3
423,36.7,7.4,47.5,24.22,0.64,1019.5,128.0,301.1,58,53,0,3.5,3.4,10,2,75,1,0.43,5.4
424,34.58,1.9,50.8,33.41,0.55,1017.5,90.0,363.2,5,4,0,3.79,0.0,22,3,75,1,0.29,13.4
